id,name,province,district,subdistrict,phone,lat,lng,type,typeAdd,service,capacity,evaluationResult,status,resolved_location,detail
380,Cozy Brown Cafe,เชียงใหม่,ดอยเต่า,ท่าเดื่อ,623232477,17.95263305,98.68477231,อาคารสถานที่จำหน่ายอาหารและเครื่องดื่ม,,"อาหาร, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",8,ยังไม่ได้ตรวจสอบ,VALID,"บ้านแปลง 5, ท่าเดื่อ–มืดกา, อำเภอดอยเต่า, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอดอยเต่า
381,สำนักงานขนส่งจังหวัดเชียงใหม่,เชียงใหม่,เมืองเชียงใหม่,แม่เหียะ,53270412,18.7453011,98.9620543,อาคารสำนักงาน,,มีห้องสุขา  ที่จอดรถพร้อม WIFI,6,ยังไม่ได้ตรวจสอบ,VALID,"บ้านไทยสมุทร, แม่เหียะ, ป่าแดด, อำเภอเมืองเชียงใหม่, จังหวัดเชียงใหม่, 50100, ประเทศไทย",district=อำเภอเมืองเชียงใหม่
382,สำนักงานสรรพสามิตพื้นที่เชียงใหม่ สาขาฝาง,เชียงใหม่,ฝาง,เวียง,0 5338 2439,19.92023,99.21289,อาคารสำนักงาน,,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI, อื่นๆ",120,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสันทราย, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
383,ศูนย์สุขภาพชุมชนโรงพยาบาลหางดง,เชียงใหม่,หางดง,หางดง,830437564,18.7013368,98.9159481,สถานบริการสาธารณสุข,อื่นๆ (ศูนย์สุขภาพชุมชน PCU),"ไม่มี, ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",26,ยังไม่ได้ตรวจสอบ,VALID,"บ้านห้วยเสี้ยว, บ้านดงหลวง, แม่ท่าช้าง, อำเภอหางดง, จังหวัดเชียงใหม่, 50230, ประเทศไทย",district=อำเภอหางดง
384,โรงพยาบาลเวียแหง,เชียงใหม่,เวียงแหง,เมืองแหง,53477011,19.55946075,98.63583592,สถานบริการสาธารณสุข,รพช.,,13,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"เวียงแหง, แสนไห, อำเภอเวียงแหง, จังหวัดเชียงใหม่, 50350, ประเทศไทย",
385,โรงเรียนอนุบาลเทศบาลสันทราย,เชียงใหม่,ฝาง,สันทราย,810305874,19.87882799,99.18924169,อาคารสถานศึกษา,,ไม่มี,,ยังไม่ได้ตรวจสอบ,VALID,"บ้านสันทราย, สันทราย, อำเภอฝาง, จังหวัดเชียงใหม่, 50110, ประเทศไทย",district=อำเภอฝาง
386,ร้านM.J. nail,เชียงใหม่,สารภี,ยางเนิ้ง,956844282,18.7131568,99.0352418,อาคารสถานบริการ ตามกฎหมายว่าด้วยสถานบริการ,,"ห้องสุขา, ที่จอดรถ, WIFI",,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านดงสวรรค์, ยางเนิ้ง, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
387,โรงเรียนบ้านหนองขี้นกยาง สพป.เชียงใหม่ เขต 3,เชียงใหม่,แม่อาย,แม่นาวาง,931941868,20.0221533,99.3757697,อาคารสถานศึกษา,,ไม่มี,46,ยังไม่ได้ตรวจสอบ,VALID,"บ้านหนองขี้นกยาง, อำเภอแม่อาย, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอแม่อาย
389,โรงพยาบาลดอยเต่า,เชียงใหม่,ดอยเต่า,ท่าเดื่อ,53469128,17.9547,98.6845,สถานบริการสาธารณสุข,รพช.,"น้ำดื่ม, ห้องสุขา, ที่จอดรถ, WIFI",5,ยังไม่ได้ตรวจสอบ,VALID,"บ้านแปลง 5, ท่าเดื่อ–มืดกา, อำเภอดอยเต่า, จังหวัดเชียงใหม่, ประเทศไทย",district=อำเภอดอยเต่า
391,โรงพยาบาลสันป่าตอง,เชียงใหม่,สันป่าตอง,ยุหว่า,825631950,18.5961363,98.8858165,ศูนย์ประชุม หอประชุม ห้องประชุม ศูนย์แสดงสินค้า,,"น้ำดื่ม, WIFI",,ยังไม่ได้ตรวจสอบ,VALID,"บ้านข่วงมื่น, บ้ากลางทุ่ง, ยุหว่า, อำเภอสันป่าตอง, จังหวัดเชียงใหม่, 50120, ประเทศไทย",district=อำเภอสันป่าตอง
392,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพุย,เชียงใหม่,ฮอด,บ่อหลวง,932970860,18.10583,98.31905,สถานบริการสาธารณสุข,รพ.สต.,"ตรวจคัดกรองกลุ่มเสี่ยง/สุขภาพ, อาหาร, น้ำดื่ม, ห้องสุขา",,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านวังกอง, บ่อหลวง, อำเภอฮอด, จังหวัดเชียงใหม่, ประเทศไทย",
393,โรงเรียนวัดพระนอนหนองผึ้ง,เชียงใหม่,สารภี,หนองผึ้ง,53321013,18.739063,99.011434,อาคารสถานศึกษา,,ไม่มี,10,ยังไม่ได้ตรวจสอบ,VALID_NO_DISTRICT,"บ้านดอนจืน หมู่ 4, หนองผึ้ง, ไชยสถาน, อำเภอสารภี, จังหวัดเชียงใหม่, 50140, ประเทศไทย",
